Item_Identifier,Item_Type,Item_Area,Item_Material,Item_Weight,Material_Cost,Item_Cost,Item_height,Item_maxDeform,Item_maxShear,Item_maxBending,system_load,system_length,Vpl,Mpl,Usability,Shear failure,Bendig failure
IT3209,IPE100,10.30,S235,0.016171,2000.00,32.34,100.00,14.595,-24.5,12.25,24.50,2.0,68.99,9.261,Case 3,NSFL,BFL
IT3210,IPE120,13.20,S235,0.020724,2000.00,41.45,120.00,7.947,-24.5,12.25,24.50,2.0,85.55,14.27,Case 3,NSFL,NBFL
IT3211,IPE140,16.40,S235,0.025748,2000.00,51.50,140.00,4.73,-24.5,12.25,24.50,2.0,103.7,20.76,Case 2,NSFL,NBFL
IT3212,IPE160,20.10,S235,0.031557,2000.00,63.11,160.00,2.991,-24.5,12.25,24.50,2.0,131,29.11,Case 1,NSFL,NBFL
IT3213,IPE180,23.90,S235,0.037523,2000.00,75.05,180.00,2.01,-24.5,12.25,24.50,2.0,152.7,39.11,Case 1,NSFL,NBFL
IT3214,IPE200,28.50,S235,0.044745,2000.00,89.49,200.00,1.389,-24.5,12.25,24.50,2.0,189.9,51.85,Case 1,NSFL,NBFL
IT3215,IPE220,33.40,S235,0.052438,2000.00,104.88,220.00,0.997,-24.5,12.25,24.50,2.0,215.5,67.07,Case 1,NSFL,NBFL
IT3216,IPE240,39.10,S235,0.061387,2000.00,122.77,240.00,0.728,-24.5,12.25,24.50,2.0,259.7,86.16,Case 1,NSFL,NBFL
IT3217,IPE100,10.30,S235,0.016171,2000.00,32.34,100.00,14.893,-25,12.5,25.00,2.0,68.99,9.261,Case 3,NSFL,BFL
IT3218,IPE120,13.20,S235,0.020724,2000.00,41.45,120.00,8.109,-25,12.5,25.00,2.0,85.55,14.27,Case 3,NSFL,NBFL
IT3219,IPE140,16.40,S235,0.025748,2000.00,51.50,140.00,4.827,-25,12.5,25.00,2.0,103.7,20.76,Case 2,NSFL,NBFL
IT3220,IPE160,20.10,S235,0.031557,2000.00,63.11,160.00,3.052,-25,12.5,25.00,2.0,131,29.11,Case 1,NSFL,NBFL
IT3221,IPE180,23.90,S235,0.037523,2000.00,75.05,180.00,2.051,-25,12.5,25.00,2.0,152.7,39.11,Case 1,NSFL,NBFL
IT3222,IPE200,28.50,S235,0.044745,2000.00,89.49,200.00,1.417,-25,12.5,25.00,2.0,189.9,51.85,Case 1,NSFL,NBFL
IT3223,IPE220,33.40,S235,0.052438,2000.00,104.88,220.00,1.017,-25,12.5,25.00,2.0,215.5,67.07,Case 1,NSFL,NBFL
IT3224,IPE240,39.10,S235,0.061387,2000.00,122.77,240.00,0.743,-25,12.5,25.00,2.0,259.7,86.16,Case 1,NSFL,NBFL
IT3225,IPE100,10.30,S235,0.016171,2000.00,32.34,100.00,15.19,-25.5,12.75,25.50,2.0,68.99,9.261,Case 3,NSFL,BFL
IT3226,IPE120,13.20,S235,0.020724,2000.00,41.45,120.00,8.271,-25.5,12.75,25.50,2.0,85.55,14.27,Case 3,NSFL,NBFL
IT3227,IPE140,16.40,S235,0.025748,2000.00,51.50,140.00,4.924,-25.5,12.75,25.50,2.0,103.7,20.76,Case 2,NSFL,NBFL
IT3228,IPE160,20.10,S235,0.031557,2000.00,63.11,160.00,3.113,-25.5,12.75,25.50,2.0,131,29.11,Case 1,NSFL,NBFL
IT3229,IPE180,23.90,S235,0.037523,2000.00,75.05,180.00,2.092,-25.5,12.75,25.50,2.0,152.7,39.11,Case 1,NSFL,NBFL
IT3230,IPE200,28.50,S235,0.044745,2000.00,89.49,200.00,1.446,-25.5,12.75,25.50,2.0,189.9,51.85,Case 1,NSFL,NBFL
IT3231,IPE220,33.40,S235,0.052438,2000.00,104.88,220.00,1.037,-25.5,12.75,25.50,2.0,215.5,67.07,Case 1,NSFL,NBFL
IT3232,IPE240,39.10,S235,0.061387,2000.00,122.77,240.00,0.758,-25.5,12.75,25.50,2.0,259.7,86.16,Case 1,NSFL,NBFL
IT3233,IPE100,10.30,S235,0.016171,2000.00,32.34,100.00,15.488,-26,13,26.00,2.0,68.99,9.261,Case 3,NSFL,BFL
IT3234,IPE120,13.20,S235,0.020724,2000.00,41.45,120.00,8.433,-26,13,26.00,2.0,85.55,14.27,Case 3,NSFL,NBFL
IT3235,IPE140,16.40,S235,0.025748,2000.00,51.50,140.00,5.02,-26,13,26.00,2.0,103.7,20.76,Case 2,NSFL,NBFL
IT3236,IPE160,20.10,S235,0.031557,2000.00,63.11,160.00,3.174,-26,13,26.00,2.0,131,29.11,Case 1,NSFL,NBFL
IT3237,IPE180,23.90,S235,0.037523,2000.00,75.05,180.00,2.133,-26,13,26.00,2.0,152.7,39.11,Case 1,NSFL,NBFL
IT3238,IPE200,28.50,S235,0.044745,2000.00,89.49,200.00,1.474,-26,13,26.00,2.0,189.9,51.85,Case 1,NSFL,NBFL
IT3239,IPE220,33.40,S235,0.052438,2000.00,104.88,220.00,1.058,-26,13,26.00,2.0,215.5,67.07,Case 1,NSFL,NBFL
IT3240,IPE240,39.10,S235,0.061387,2000.00,122.77,240.00,0.773,-26,13,26.00,2.0,259.7,86.16,Case 1,NSFL,NBFL
IT3241,IPE100,10.30,S235,0.016171,2000.00,32.34,100.00,15.786,-26.5,13.25,26.50,2.0,68.99,9.261,Case 3,NSFL,BFL
IT3242,IPE120,13.20,S235,0.020724,2000.00,41.45,120.00,8.596,-26.5,13.25,26.50,2.0,85.55,14.27,Case 3,NSFL,NBFL
IT3243,IPE140,16.40,S235,0.025748,2000.00,51.50,140.00,5.117,-26.5,13.25,26.50,2.0,103.7,20.76,Case 2,NSFL,NBFL
IT3244,IPE160,20.10,S235,0.031557,2000.00,63.11,160.00,3.236,-26.5,13.25,26.50,2.0,131,29.11,Case 1,NSFL,NBFL
IT3245,IPE180,23.90,S235,0.037523,2000.00,75.05,180.00,2.174,-26.5,13.25,26.50,2.0,152.7,39.11,Case 1,NSFL,NBFL
IT3246,IPE200,28.50,S235,0.044745,2000.00,89.49,200.00,1.503,-26.5,13.25,26.50,2.0,189.9,51.85,Case 1,NSFL,NBFL
IT3247,IPE220,33.40,S235,0.052438,2000.00,104.88,220.00,1.078,-26.5,13.25,26.50,2.0,215.5,67.07,Case 1,NSFL,NBFL
IT3248,IPE240,39.10,S235,0.061387,2000.00,122.77,240.00,0.787,-26.5,13.25,26.50,2.0,259.7,86.16,Case 1,NSFL,NBFL
IT3249,IPE100,10.30,S235,0.016171,2000.00,32.34,100.00,16.084,-27,13.5,27.00,2.0,68.99,9.261,Case 3,NSFL,BFL
IT3250,IPE120,13.20,S235,0.020724,2000.00,41.45,120.00,8.758,-27,13.5,27.00,2.0,85.55,14.27,Case 3,NSFL,NBFL
IT3251,IPE140,16.40,S235,0.025748,2000.00,51.50,140.00,5.213,-27,13.5,27.00,2.0,103.7,20.76,Case 2,NSFL,NBFL
IT3252,IPE160,20.10,S235,0.031557,2000.00,63.11,160.00,3.297,-27,13.5,27.00,2.0,131,29.11,Case 1,NSFL,NBFL
IT3253,IPE180,23.90,S235,0.037523,2000.00,75.05,180.00,2.215,-27,13.5,27.00,2.0,152.7,39.11,Case 1,NSFL,NBFL
IT3254,IPE200,28.50,S235,0.044745,2000.00,89.49,200.00,1.531,-27,13.5,27.00,2.0,189.9,51.85,Case 1,NSFL,NBFL
IT3255,IPE220,33.40,S235,0.052438,2000.00,104.88,220.00,1.098,-27,13.5,27.00,2.0,215.5,67.07,Case 1,NSFL,NBFL
IT3256,IPE240,39.10,S235,0.061387,2000.00,122.77,240.00,0.802,-27,13.5,27.00,2.0,259.7,86.16,Case 1,NSFL,NBFL
IT3257,IPE100,10.30,S235,0.016171,2000.00,32.34,100.00,16.382,-27.5,13.75,27.50,2.0,68.99,9.261,Case 3,NSFL,BFL
IT3258,IPE120,13.20,S235,0.020724,2000.00,41.45,120.00,8.92,-27.5,13.75,27.50,2.0,85.55,14.27,Case 3,NSFL,NBFL
IT3259,IPE140,16.40,S235,0.025748,2000.00,51.50,140.00,5.31,-27.5,13.75,27.50,2.0,103.7,20.76,Case 2,NSFL,NBFL
IT3260,IPE160,20.10,S235,0.031557,2000.00,63.11,160.00,3.358,-27.5,13.75,27.50,2.0,131,29.11,Case 1,NSFL,NBFL
IT3261,IPE180,23.90,S235,0.037523,2000.00,75.05,180.00,2.256,-27.5,13.75,27.50,2.0,152.7,39.11,Case 1,NSFL,NBFL
IT3262,IPE200,28.50,S235,0.044745,2000.00,89.49,200.00,1.559,-27.5,13.75,27.50,2.0,189.9,51.85,Case 1,NSFL,NBFL
IT3263,IPE220,33.40,S235,0.052438,2000.00,104.88,220.00,1.119,-27.5,13.75,27.50,2.0,215.5,67.07,Case 1,NSFL,NBFL
IT3264,IPE240,39.10,S235,0.061387,2000.00,122.77,240.00,0.817,-27.5,13.75,27.50,2.0,259.7,86.16,Case 1,NSFL,NBFL
IT3265,IPE100,10.30,S235,0.016171,2000.00,32.34,100.00,16.68,-28,14,28.00,2.0,68.99,9.261,Case 3,NSFL,BFL
IT3266,IPE120,13.20,S235,0.020724,2000.00,41.45,120.00,9.082,-28,14,28.00,2.0,85.55,14.27,Case 3,NSFL,NBFL
IT3267,IPE140,16.40,S235,0.025748,2000.00,51.50,140.00,5.406,-28,14,28.00,2.0,103.7,20.76,Case 2,NSFL,NBFL
IT3268,IPE160,20.10,S235,0.031557,2000.00,63.11,160.00,3.419,-28,14,28.00,2.0,131,29.11,Case 1,NSFL,NBFL
IT3269,IPE180,23.90,S235,0.037523,2000.00,75.05,180.00,2.297,-28,14,28.00,2.0,152.7,39.11,Case 1,NSFL,NBFL
IT3270,IPE200,28.50,S235,0.044745,2000.00,89.49,200.00,1.588,-28,14,28.00,2.0,189.9,51.85,Case 1,NSFL,NBFL
IT3271,IPE220,33.40,S235,0.052438,2000.00,104.88,220.00,1.139,-28,14,28.00,2.0,215.5,67.07,Case 1,NSFL,NBFL
IT3272,IPE240,39.10,S235,0.061387,2000.00,122.77,240.00,0.832,-28,14,28.00,2.0,259.7,86.16,Case 1,NSFL,NBFL
IT3273,IPE100,10.30,S235,0.016171,2000.00,32.34,100.00,16.977,-28.5,14.25,28.50,2.0,68.99,9.261,Case 3,NSFL,BFL
IT3274,IPE120,13.20,S235,0.020724,2000.00,41.45,120.00,9.244,-28.5,14.25,28.50,2.0,85.55,14.27,Case 3,NSFL,NBFL
IT3275,IPE140,16.40,S235,0.025748,2000.00,51.50,140.00,5.503,-28.5,14.25,28.50,2.0,103.7,20.76,Case 2,NSFL,NBFL
IT3276,IPE160,20.10,S235,0.031557,2000.00,63.11,160.00,3.48,-28.5,14.25,28.50,2.0,131,29.11,Case 1,NSFL,NBFL
IT3277,IPE180,23.90,S235,0.037523,2000.00,75.05,180.00,2.338,-28.5,14.25,28.50,2.0,152.7,39.11,Case 1,NSFL,NBFL
IT3278,IPE200,28.50,S235,0.044745,2000.00,89.49,200.00,1.616,-28.5,14.25,28.50,2.0,189.9,51.85,Case 1,NSFL,NBFL
IT3279,IPE220,33.40,S235,0.052438,2000.00,104.88,220.00,1.159,-28.5,14.25,28.50,2.0,215.5,67.07,Case 1,NSFL,NBFL
IT3280,IPE240,39.10,S235,0.061387,2000.00,122.77,240.00,0.847,-28.5,14.25,28.50,2.0,259.7,86.16,Case 1,NSFL,NBFL
IT3281,IPE100,10.30,S235,0.016171,2000.00,32.34,100.00,17.275,-29,14.5,29.00,2.0,68.99,9.261,Case 3,NSFL,BFL
IT3282,IPE120,13.20,S235,0.020724,2000.00,41.45,120.00,9.407,-29,14.5,29.00,2.0,85.55,14.27,Case 3,NSFL,BFL
IT3283,IPE140,16.40,S235,0.025748,2000.00,51.50,140.00,5.599,-29,14.5,29.00,2.0,103.7,20.76,Case 2,NSFL,NBFL
IT3284,IPE160,20.10,S235,0.031557,2000.00,63.11,160.00,3.541,-29,14.5,29.00,2.0,131,29.11,Case 1,NSFL,NBFL
IT3285,IPE180,23.90,S235,0.037523,2000.00,75.05,180.00,2.379,-29,14.5,29.00,2.0,152.7,39.11,Case 1,NSFL,NBFL
IT3286,IPE200,28.50,S235,0.044745,2000.00,89.49,200.00,1.644,-29,14.5,29.00,2.0,189.9,51.85,Case 1,NSFL,NBFL
IT3287,IPE220,33.40,S235,0.052438,2000.00,104.88,220.00,1.18,-29,14.5,29.00,2.0,215.5,67.07,Case 1,NSFL,NBFL
IT3288,IPE240,39.10,S235,0.061387,2000.00,122.77,240.00,0.862,-29,14.5,29.00,2.0,259.7,86.16,Case 1,NSFL,NBFL
IT3289,IPE100,10.30,S235,0.016171,2000.00,32.34,100.00,17.573,-29.5,14.75,29.50,2.0,68.99,9.261,Case 3,NSFL,BFL
IT3290,IPE120,13.20,S235,0.020724,2000.00,41.45,120.00,9.569,-29.5,14.75,29.50,2.0,85.55,14.27,Case 3,NSFL,BFL
IT3291,IPE140,16.40,S235,0.025748,2000.00,51.50,140.00,5.696,-29.5,14.75,29.50,2.0,103.7,20.76,Case 2,NSFL,NBFL
IT3292,IPE160,20.10,S235,0.031557,2000.00,63.11,160.00,3.602,-29.5,14.75,29.50,2.0,131,29.11,Case 1,NSFL,NBFL
IT3293,IPE180,23.90,S235,0.037523,2000.00,75.05,180.00,2.42,-29.5,14.75,29.50,2.0,152.7,39.11,Case 1,NSFL,NBFL
IT3294,IPE200,28.50,S235,0.044745,2000.00,89.49,200.00,1.673,-29.5,14.75,29.50,2.0,189.9,51.85,Case 1,NSFL,NBFL
IT3295,IPE220,33.40,S235,0.052438,2000.00,104.88,220.00,1.2,-29.5,14.75,29.50,2.0,215.5,67.07,Case 1,NSFL,NBFL
IT3296,IPE240,39.10,S235,0.061387,2000.00,122.77,240.00,0.877,-29.5,14.75,29.50,2.0,259.7,86.16,Case 1,NSFL,NBFL
IT3297,IPE100,10.30,S235,0.016171,2000.00,32.34,100.00,17.871,-30,15,30.00,2.0,68.99,9.261,Case 3,NSFL,BFL
IT3298,IPE120,13.20,S235,0.020724,2000.00,41.45,120.00,9.731,-30,15,30.00,2.0,85.55,14.27,Case 3,NSFL,BFL
IT3299,IPE140,16.40,S235,0.025748,2000.00,51.50,140.00,5.792,-30,15,30.00,2.0,103.7,20.76,Case 2,NSFL,NBFL
IT3300,IPE160,20.10,S235,0.031557,2000.00,63.11,160.00,3.663,-30,15,30.00,2.0,131,29.11,Case 1,NSFL,NBFL
IT3301,IPE180,23.90,S235,0.037523,2000.00,75.05,180.00,2.461,-30,15,30.00,2.0,152.7,39.11,Case 1,NSFL,NBFL
IT3302,IPE200,28.50,S235,0.044745,2000.00,89.49,200.00,1.701,-30,15,30.00,2.0,189.9,51.85,Case 1,NSFL,NBFL
IT3303,IPE220,33.40,S235,0.052438,2000.00,104.88,220.00,1.22,-30,15,30.00,2.0,215.5,67.07,Case 1,NSFL,NBFL
IT3304,IPE240,39.10,S235,0.061387,2000.00,122.77,240.00,0.891,-30,15,30.00,2.0,259.7,86.16,Case 1,NSFL,NBFL
IT3305,IPE100,10.30,S235,0.0242565,2000.00,48.51,100.00,2.972,-1.5,1.125,1.00,3.0,68.99,9.261,Case 1,NSFL,NBFL
IT3306,IPE120,13.20,S235,0.031086,2000.00,62.17,120.00,1.608,-1.5,1.125,1.00,3.0,85.55,14.27,Case 1,NSFL,NBFL
IT3307,IPE140,16.40,S235,0.038622,2000.00,77.24,140.00,0.95,-1.5,1.125,1.00,3.0,103.7,20.76,Case 1,NSFL,NBFL
IT3308,IPE160,20.10,S235,0.0473355,2000.00,94.67,160.00,0.596,-1.5,1.125,1.00,3.0,131,29.11,Case 1,NSFL,NBFL
IT3309,IPE180,23.90,S235,0.0562845,2000.00,112.57,180.00,0.396,-1.5,1.125,1.00,3.0,152.7,39.11,Case 1,NSFL,NBFL
IT3310,IPE200,28.50,S235,0.0671175,2000.00,134.24,200.00,0.271,-1.5,1.125,1.00,3.0,189.9,51.85,Case 1,NSFL,NBFL
IT3311,IPE220,33.40,S235,0.078657,2000.00,157.31,220.00,0.192,-1.5,1.125,1.00,3.0,215.5,67.07,Case 1,NSFL,NBFL
IT3312,IPE240,39.10,S235,0.0920805,2000.00,184.16,240.00,0.139,-1.5,1.125,1.00,3.0,259.7,86.16,Case 1,NSFL,NBFL
IT3313,IPE100,10.30,S235,0.0242565,2000.00,48.51,100.00,4.458,-2.25,1.687,1.50,3.0,68.99,9.261,Case 1,NSFL,NBFL
IT3314,IPE120,13.20,S235,0.031086,2000.00,62.17,120.00,2.412,-2.25,1.687,1.50,3.0,85.55,14.27,Case 1,NSFL,NBFL
IT3315,IPE140,16.40,S235,0.038622,2000.00,77.24,140.00,1.425,-2.25,1.687,1.50,3.0,103.7,20.76,Case 1,NSFL,NBFL
IT3316,IPE160,20.10,S235,0.0473355,2000.00,94.67,160.00,0.894,-2.25,1.687,1.50,3.0,131,29.11,Case 1,NSFL,NBFL
IT3317,IPE180,23.90,S235,0.0562845,2000.00,112.57,180.00,0.595,-2.25,1.687,1.50,3.0,152.7,39.11,Case 1,NSFL,NBFL
IT3318,IPE200,28.50,S235,0.0671175,2000.00,134.24,200.00,0.407,-2.25,1.687,1.50,3.0,189.9,51.85,Case 1,NSFL,NBFL
IT3319,IPE220,33.40,S235,0.078657,2000.00,157.31,220.00,0.288,-2.25,1.687,1.50,3.0,215.5,67.07,Case 1,NSFL,NBFL
IT3320,IPE240,39.10,S235,0.0920805,2000.00,184.16,240.00,0.208,-2.25,1.687,1.50,3.0,259.7,86.16,Case 1,NSFL,NBFL
IT3321,IPE100,10.30,S235,0.0242565,2000.00,48.51,100.00,5.944,-3,2.25,2.00,3.0,68.99,9.261,Case 1,NSFL,NBFL
IT3322,IPE120,13.20,S235,0.031086,2000.00,62.17,120.00,3.216,-3,2.25,2.00,3.0,85.55,14.27,Case 1,NSFL,NBFL
IT3323,IPE140,16.40,S235,0.038622,2000.00,77.24,140.00,1.9,-3,2.25,2.00,3.0,103.7,20.76,Case 1,NSFL,NBFL
IT3324,IPE160,20.10,S235,0.0473355,2000.00,94.67,160.00,1.191,-3,2.25,2.00,3.0,131,29.11,Case 1,NSFL,NBFL
IT3325,IPE180,23.90,S235,0.0562845,2000.00,112.57,180.00,0.793,-3,2.25,2.00,3.0,152.7,39.11,Case 1,NSFL,NBFL
IT3326,IPE200,28.50,S235,0.0671175,2000.00,134.24,200.00,0.542,-3,2.25,2.00,3.0,189.9,51.85,Case 1,NSFL,NBFL
IT3327,IPE220,33.40,S235,0.078657,2000.00,157.31,220.00,0.384,-3,2.25,2.00,3.0,215.5,67.07,Case 1,NSFL,NBFL
IT3328,IPE240,39.10,S235,0.0920805,2000.00,184.16,240.00,0.277,-3,2.25,2.00,3.0,259.7,86.16,Case 1,NSFL,NBFL
IT3329,IPE100,10.30,S235,0.0242565,2000.00,48.51,100.00,7.43,-3.75,2.812,2.50,3.0,68.99,9.261,Case 2,NSFL,NBFL
IT3330,IPE120,13.20,S235,0.031086,2000.00,62.17,120.00,4.02,-3.75,2.812,2.50,3.0,85.55,14.27,Case 1,NSFL,NBFL
IT3331,IPE140,16.40,S235,0.038622,2000.00,77.24,140.00,2.375,-3.75,2.812,2.50,3.0,103.7,20.76,Case 1,NSFL,NBFL
IT3332,IPE160,20.10,S235,0.0473355,2000.00,94.67,160.00,1.489,-3.75,2.812,2.50,3.0,131,29.11,Case 1,NSFL,NBFL
IT3333,IPE180,23.90,S235,0.0562845,2000.00,112.57,180.00,0.991,-3.75,2.812,2.50,3.0,152.7,39.11,Case 1,NSFL,NBFL
IT3334,IPE200,28.50,S235,0.0671175,2000.00,134.24,200.00,0.678,-3.75,2.812,2.50,3.0,189.9,51.85,Case 1,NSFL,NBFL
IT3335,IPE220,33.40,S235,0.078657,2000.00,157.31,220.00,0.48,-3.75,2.812,2.50,3.0,215.5,67.07,Case 1,NSFL,NBFL
IT3336,IPE240,39.10,S235,0.0920805,2000.00,184.16,240.00,0.346,-3.75,2.812,2.50,3.0,259.7,86.16,Case 1,NSFL,NBFL
IT3337,IPE100,10.30,S235,0.0242565,2000.00,48.51,100.00,8.916,-4.5,3.375,3.00,3.0,68.99,9.261,Case 2,NSFL,NBFL
IT3338,IPE120,13.20,S235,0.031086,2000.00,62.17,120.00,4.824,-4.5,3.375,3.00,3.0,85.55,14.27,Case 1,NSFL,NBFL
IT3339,IPE140,16.40,S235,0.038622,2000.00,77.24,140.00,2.85,-4.5,3.375,3.00,3.0,103.7,20.76,Case 1,NSFL,NBFL
IT3340,IPE160,20.10,S235,0.0473355,2000.00,94.67,160.00,1.787,-4.5,3.375,3.00,3.0,131,29.11,Case 1,NSFL,NBFL
IT3341,IPE180,23.90,S235,0.0562845,2000.00,112.57,180.00,1.189,-4.5,3.375,3.00,3.0,152.7,39.11,Case 1,NSFL,NBFL
IT3342,IPE200,28.50,S235,0.0671175,2000.00,134.24,200.00,0.813,-4.5,3.375,3.00,3.0,189.9,51.85,Case 1,NSFL,NBFL
IT3343,IPE220,33.40,S235,0.078657,2000.00,157.31,220.00,0.577,-4.5,3.375,3.00,3.0,215.5,67.07,Case 1,NSFL,NBFL
IT3344,IPE240,39.10,S235,0.0920805,2000.00,184.16,240.00,0.416,-4.5,3.375,3.00,3.0,259.7,86.16,Case 1,NSFL,NBFL
IT3345,IPE100,10.30,S235,0.0242565,2000.00,48.51,100.00,10.402,-5.25,3.937,3.50,3.0,68.99,9.261,Case 3,NSFL,NBFL
IT3346,IPE120,13.20,S235,0.031086,2000.00,62.17,120.00,5.628,-5.25,3.937,3.50,3.0,85.55,14.27,Case 1,NSFL,NBFL
IT3347,IPE140,16.40,S235,0.038622,2000.00,77.24,140.00,3.325,-5.25,3.937,3.50,3.0,103.7,20.76,Case 1,NSFL,NBFL
IT3348,IPE160,20.10,S235,0.0473355,2000.00,94.67,160.00,2.085,-5.25,3.937,3.50,3.0,131,29.11,Case 1,NSFL,NBFL
IT3349,IPE180,23.90,S235,0.0562845,2000.00,112.57,180.00,1.388,-5.25,3.937,3.50,3.0,152.7,39.11,Case 1,NSFL,NBFL
IT3350,IPE200,28.50,S235,0.0671175,2000.00,134.24,200.00,0.949,-5.25,3.937,3.50,3.0,189.9,51.85,Case 1,NSFL,NBFL
IT3351,IPE220,33.40,S235,0.078657,2000.00,157.31,220.00,0.673,-5.25,3.937,3.50,3.0,215.5,67.07,Case 1,NSFL,NBFL
IT3352,IPE240,39.10,S235,0.0920805,2000.00,184.16,240.00,0.485,-5.25,3.937,3.50,3.0,259.7,86.16,Case 1,NSFL,NBFL
IT3353,IPE100,10.30,S235,0.0242565,2000.00,48.51,100.00,11.888,-6,4.5,4.00,3.0,68.99,9.261,Case 3,NSFL,NBFL
IT3354,IPE120,13.20,S235,0.031086,2000.00,62.17,120.00,6.432,-6,4.5,4.00,3.0,85.55,14.27,Case 2,NSFL,NBFL
IT3355,IPE140,16.40,S235,0.038622,2000.00,77.24,140.00,3.8,-6,4.5,4.00,3.0,103.7,20.76,Case 1,NSFL,NBFL
IT3356,IPE160,20.10,S235,0.0473355,2000.00,94.67,160.00,2.383,-6,4.5,4.00,3.0,131,29.11,Case 1,NSFL,NBFL
IT3357,IPE180,23.90,S235,0.0562845,2000.00,112.57,180.00,1.586,-6,4.5,4.00,3.0,152.7,39.11,Case 1,NSFL,NBFL
IT3358,IPE200,28.50,S235,0.0671175,2000.00,134.24,200.00,1.085,-6,4.5,4.00,3.0,189.9,51.85,Case 1,NSFL,NBFL
IT3359,IPE220,33.40,S235,0.078657,2000.00,157.31,220.00,0.769,-6,4.5,4.00,3.0,215.5,67.07,Case 1,NSFL,NBFL
IT3360,IPE240,39.10,S235,0.0920805,2000.00,184.16,240.00,0.554,-6,4.5,4.00,3.0,259.7,86.16,Case 1,NSFL,NBFL
IT3361,IPE100,10.30,S235,0.0242565,2000.00,48.51,100.00,13.374,-6.75,5.062,4.50,3.0,68.99,9.261,Case 3,NSFL,NBFL
IT3362,IPE120,13.20,S235,0.031086,2000.00,62.17,120.00,7.236,-6.75,5.062,4.50,3.0,85.55,14.27,Case 2,NSFL,NBFL
IT3363,IPE140,16.40,S235,0.038622,2000.00,77.24,140.00,4.275,-6.75,5.062,4.50,3.0,103.7,20.76,Case 1,NSFL,NBFL
IT3364,IPE160,20.10,S235,0.0473355,2000.00,94.67,160.00,2.681,-6.75,5.062,4.50,3.0,131,29.11,Case 1,NSFL,NBFL
IT3365,IPE180,23.90,S235,0.0562845,2000.00,112.57,180.00,1.784,-6.75,5.062,4.50,3.0,152.7,39.11,Case 1,NSFL,NBFL
IT3366,IPE200,28.50,S235,0.0671175,2000.00,134.24,200.00,1.22,-6.75,5.062,4.50,3.0,189.9,51.85,Case 1,NSFL,NBFL
IT3367,IPE220,33.40,S235,0.078657,2000.00,157.31,220.00,0.865,-6.75,5.062,4.50,3.0,215.5,67.07,Case 1,NSFL,NBFL
IT3368,IPE240,39.10,S235,0.0920805,2000.00,184.16,240.00,0.623,-6.75,5.062,4.50,3.0,259.7,86.16,Case 1,NSFL,NBFL
IT3369,IPE100,10.30,S235,0.0242565,2000.00,48.51,100.00,14.859,-7.5,5.625,5.00,3.0,68.99,9.261,Case 3,NSFL,NBFL
IT3370,IPE120,13.20,S235,0.031086,2000.00,62.17,120.00,8.039,-7.5,5.625,5.00,3.0,85.55,14.27,Case 2,NSFL,NBFL
IT3371,IPE140,16.40,S235,0.038622,2000.00,77.24,140.00,4.75,-7.5,5.625,5.00,3.0,103.7,20.76,Case 1,NSFL,NBFL
IT3372,IPE160,20.10,S235,0.0473355,2000.00,94.67,160.00,2.978,-7.5,5.625,5.00,3.0,131,29.11,Case 1,NSFL,NBFL
IT3373,IPE180,23.90,S235,0.0562845,2000.00,112.57,180.00,1.982,-7.5,5.625,5.00,3.0,152.7,39.11,Case 1,NSFL,NBFL
IT3374,IPE200,28.50,S235,0.0671175,2000.00,134.24,200.00,1.356,-7.5,5.625,5.00,3.0,189.9,51.85,Case 1,NSFL,NBFL
IT3375,IPE220,33.40,S235,0.078657,2000.00,157.31,220.00,0.961,-7.5,5.625,5.00,3.0,215.5,67.07,Case 1,NSFL,NBFL
IT3376,IPE240,39.10,S235,0.0920805,2000.00,184.16,240.00,0.693,-7.5,5.625,5.00,3.0,259.7,86.16,Case 1,NSFL,NBFL
IT3377,IPE100,10.30,S235,0.0242565,2000.00,48.51,100.00,16.345,-8.25,6.187,5.50,3.0,68.99,9.261,Case 3,NSFL,NBFL
IT3378,IPE120,13.20,S235,0.031086,2000.00,62.17,120.00,8.843,-8.25,6.187,5.50,3.0,85.55,14.27,Case 2,NSFL,NBFL
IT3379,IPE140,16.40,S235,0.038622,2000.00,77.24,140.00,5.225,-8.25,6.187,5.50,3.0,103.7,20.76,Case 1,NSFL,NBFL
IT3380,IPE160,20.10,S235,0.0473355,2000.00,94.67,160.00,3.276,-8.25,6.187,5.50,3.0,131,29.11,Case 1,NSFL,NBFL
IT3381,IPE180,23.90,S235,0.0562845,2000.00,112.57,180.00,2.18,-8.25,6.187,5.50,3.0,152.7,39.11,Case 1,NSFL,NBFL
IT3382,IPE200,28.50,S235,0.0671175,2000.00,134.24,200.00,1.491,-8.25,6.187,5.50,3.0,189.9,51.85,Case 1,NSFL,NBFL
IT3383,IPE220,33.40,S235,0.078657,2000.00,157.31,220.00,1.057,-8.25,6.187,5.50,3.0,215.5,67.07,Case 1,NSFL,NBFL
IT3384,IPE240,39.10,S235,0.0920805,2000.00,184.16,240.00,0.762,-8.25,6.187,5.50,3.0,259.7,86.16,Case 1,NSFL,NBFL
IT3385,IPE100,10.30,S235,0.0242565,2000.00,48.51,100.00,17.831,-9,6.75,6.00,3.0,68.99,9.261,Case 3,NSFL,NBFL
IT3386,IPE120,13.20,S235,0.031086,2000.00,62.17,120.00,9.647,-9,6.75,6.00,3.0,85.55,14.27,Case 2,NSFL,NBFL
